Date,Open,High,Low,Close,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Adj Close Percent,Future Price,DayOfWeek,asx_LNW.AX_2021-09-15_2023-09-15_Close_percent,jpx_5108.T_2021-09-15_2023-09-15_Close_percent,jpx_6501.T_2021-09-15_2023-09-15_Close_percent,ssx_601088.SS_2021-09-15_2023-09-15_Close_percent,ssx_600028.SS_2021-09-15_2023-09-15_Close_percent,jpx_9983.T_2021-09-15_2023-09-15_Close_percent,jpx_6301.T_2021-09-15_2023-09-15_Close_percent,ssx_003816.SZ_2021-09-15_2023-09-15_Close_percent,asx_EDV.AX_2021-09-15_2023-09-15_Close_percent,jpx_4901.T_2021-09-15_2023-09-15_Close_percent
2023-03-31,10200.0,10780.0,10200.0,10580.0,10580.0,36056,3654228.3099273066,5720660,0.5014608322677574,5468674.927909267,-45845351.67517195,24745404.38716227,-272.832331901829,10516.106743260056,34.87832284081908,1173.0161943943235,10607.75,11489.82887969287,9725.67112030713,16.630838390664753,0.4842701142500644,0.0,0.0,10232.033333333333,10790.633333333337,9673.433333333332,10.918650903535,0.8114631817639325,0.0,0.0,9500.0,11246.0,10373.0,16.459663924960523,0.6185567010309279,620.1595910931944,7.748543758090646,17.50466214537846,38.929097063802814,-21.42443491842436,10331.833333333334,10551.5,10431.747754258184,10414.243092112803,0.8914227796781958,0.9961991638160396,-0.1047763841378437,0.0598484375898455,25.39943373128732,232.25,8.26931067125449,40.650977565433806,-32.38166689417932,10377.5,10123.0,10250.25,9933.5,1.786499082129138,23.417723729844475,16.19477755959784,15.031505834130126,-3.913868772778586,9942.0,9470.5,44.0,80.0,-36.0,9652.621544,10977.8599977472,0.0,0.0,53.15142884072343,0.574248544494933,0.5705203256632875,0.5440223884607402,1.2412728098463237,57.07492731392313,60.59171597633136,60.118343195266256,-39.40828402366864,10.832352941177303,-3.616653001730892,0.1680838635179887,0.3718261117641709,-0.2037422482461822,-18.06881635101824,-12.17387112923795,-5.894945221780292,10100.908068320296,1.3507040904301215,1.3416634003991843,-7.070707070707072,1.3507040904301135,10778.0,4,0.383450506896145,-0.7030479311780056,0.138083402375031,0.1422003271944447,0.3571448803463966,0.6271768808366716,0.9550215650030792,-0.3472246471075237,0.5943518046368013,1.162966319287122
2023-04-03,10250.0,11000.0,10115.0,10778.0,10778.0,34382,3671361.035351035,5755042,0.4265112457545478,5659955.081065086,173746437.08917457,26814170.249765974,1130.4537231781865,10500.998833009806,36.22566550722782,1194.9686713782626,10606.55,11487.633304801666,9725.466695198333,16.613947132699447,0.5972949998403354,0.0,0.0,10253.8,10847.6,9660.0,11.582047631122125,0.9413944088918824,0.0,0.0,9556.0,11246.0,10401.0,15.93355049474146,0.7230769230769231,646.643631983875,7.763624360077113,43.8292822735566,39.90913410575357,3.920148167803028,10326.666666666666,10557.46153846154,10485.017330526154,10441.188048252598,0.8767206724326958,0.9751492264587648,-0.0984285540260689,0.0552216414608681,25.61529567148872,-155.54999999999927,4.48532135604614,32.177105225673785,-27.691783869627645,10377.5,10123.0,10250.25,9933.5,7.180751558953742,22.57036416078983,17.06178019184201,13.527306162264535,15.90759075907568,9954.25,9482.0,40.0,76.0,-36.0,9683.54911312,10977.8599977472,0.0,0.0,56.32940902946935,0.8466898180849989,0.63538095355416,0.601010850781194,2.999918913567771,58.88673082302579,74.3761412051126,62.4054592971677,-25.6238587948874,160.13235294117658,-0.5719557195571956,0.4197729422265479,0.3814154778566464,0.0383574643699015,-18.09216311456324,-13.35752952630301,-4.734633588260229,10113.293795378062,1.871455576559544,1.8541593081153,-5.331576635924462,1.8714555765595409,11324.0,0,0.383450506896145,-0.8198240902838876,1.4754550468836245,-0.993966708812124,-1.0676127248347882,2.7181491967297973,0.7018614586512086,-0.348434497562053,-0.443137242300935,0.8957897879964207
2023-04-04,10685.0,11379.0,10405.0,11324.0,11324.0,42002,3708619.482989639,5797044,0.4300270151615048,8127546.06948436,775684491.214704,92814041.6499482,2771.2126446051097,10530.704775001355,42.241896405957846,1194.9686713782626,10626.05,11551.4088439088,9700.6911560912,17.416798225282204,0.877123969038755,0.0,0.0,10349.033333333333,11008.633333333337,9689.433333333332,12.7470842687401,1.2390590256721228,1.0,0.0,9556.0,11379.0,10467.5,17.155951647131342,0.9698299506308284,679.3792687854875,7.745365985209135,107.51006120847342,53.42931952629755,54.08074168217587,10399.416666666666,10582.23076923077,10614.091587368284,10506.58152615981,0.9187565006356178,0.9259216456720212,-0.0071651450364035,0.0666020632346861,25.80980882474717,-119.04999999999929,3.93875643587618,24.622387590849897,-20.68363115497372,10467.5,10189.5,10328.5,10000.0,53.59037577947687,22.611731286694788,19.37851597643788,12.093013114709969,91.00324496261236,9992.25,9520.0,100.0,72.0,28.0,9713.8581308576,10977.8599977472,0.0,0.0,63.65175743301952,1.0,0.8069794541933105,0.6709602444702526,7.15941423248167,64.23700428472583,96.98299506308284,77.31695074817559,-3.0170049369171696,214.7647058823532,8.353267629891876,1.0232639507035617,0.5097851724260294,0.5134787782775321,-16.471624996026726,-13.980348620247756,-2.4912763757789715,10254.117600930527,5.065874930413816,4.941734773834661,-0.5357927097057513,5.065874930413813,10896.0,1,0.383450506896145,-0.0751514595258555,1.1278706345970877,1.1473621360810995,4.13668670553443,1.0281436896805474,1.3636363636363598,2.097908275185077,1.0385797114214057,-0.6954720331459043
2023-04-05,11095.0,11095.0,10701.0,10896.0,10896.0,15119,3708465.990603852,5781925,0.4221073904369363,6042049.2024151655,15635954.758912629,96951950.00101297,1556.3336063578888,10492.220090646246,48.18452444416239,1149.8038363950502,10625.85,11550.973618766828,9700.726381233171,17.412698631485053,0.6460075143039287,0.0,0.0,10438.766666666666,11117.766666666666,9759.766666666666,13.009199681954764,0.8366961217476683,0.0,0.0,9556.0,11379.0,10467.5,17.156274556858982,0.7350521119034559,673.7413419069387,7.763574912167336,122.03477335168644,67.15041029137532,54.88436306031113,10431.833333333334,10616.653846153846,10657.462112388548,10535.427339036862,0.929586924885257,0.912683309078697,0.0169036158065599,0.0800384887095504,25.58058601078942,-456.8500000000004,5.586088395858972,18.32857002986299,-12.74248163400402,10467.5,10189.5,10328.5,10000.0,76.79518788973843,22.65014361789225,18.059511284374576,11.269898431476234,63.517271289351605,9992.25,9520.0,96.0,68.0,28.0,9780.463805623296,10977.8599977472,0.0,0.0,55.75926506361031,0.7048537067227678,0.8505145082692555,0.7642916386722419,7.926748775374149,61.27323564012901,73.50521119034559,81.62144915284699,-26.494788809654416,235.2000000000008,3.702293708955934,1.1583277016159723,0.6394936782640179,0.5188340233519544,-20.414813008556408,-15.267241497909486,-5.147571510646921,10297.179145077773,-3.779583186153301,-3.8528617842496615,-4.295125164690383,-3.779583186153303,10715.0,2,0.383450506896145,-1.6168455419273045,-3.5743079817253403,1.1473621360810995,4.13668670553443,-1.9185867407753392,-4.095665171898361,2.097908275185077,0.8810616780087486,-1.0132618089703411
2023-04-06,10700.0,10900.0,10532.0,10715.0,10715.0,28188,3708312.7949516783,5753737,0.3690047658743017,4450038.173498713,-237604654.46289203,87853026.6511778,-1039.682979271346,10493.728317955249,53.07329588932235,1149.8038363950502,10609.05,11514.678947196491,9703.421052803507,17.072762352830686,0.5584952591941681,0.0,0.0,10512.0,11212.8,9811.2,13.33333333333332,0.6448344748858449,0.0,0.0,9556.0,11379.0,10467.5,17.183442438295607,0.6357652221612726,643.1672077162449,7.690546679725147,117.58507747127804,77.23734372735588,40.34773374392218,10477.333333333334,10628.76923076923,10666.314095098003,10548.729017626723,0.936500788110786,0.91679801846431,0.0197027696464759,0.0907137935307812,25.15064000324888,-609.0499999999993,5.643371720189655,13.374903313862864,-7.731531593673208,10490.5,10340.5,10415.5,10000.0,88.39759394486921,22.127313631678764,17.310017910421145,12.708085430204893,31.639648833588225,9754.75,9520.0,92.0,64.0,28.0,9844.405253398363,10977.8599977472,0.0,0.0,52.77880820407354,0.5933970523236424,0.7660835863488032,0.807859182937123,7.519668472011374,61.03413818311713,63.57652221612727,78.02157615651855,-36.423477783872734,261.1705882352944,5.369259514209854,1.1146847859566364,0.7345318998025417,0.3801528861540947,-20.86102622908405,-16.3859984441444,-4.475027784939652,10315.642642959008,-1.6611600587371544,-1.675112048161509,-5.884936319718925,-1.661160058737153,10307.0,3,0.383450506896145,-2.082934248801223,-0.0696767001114864,-1.0279974266922096,0.3454250960316187,-1.0545967907424512,-4.301745635910223,0.342468141096873,-0.7277997844817605,-0.5720307090170138
2023-04-11,10500.0,10699.0,10150.0,10307.0,10307.0,33902,3693801.009887926,5719835,0.3426504525779256,1838316.148713184,-472047371.8364698,68174759.16778879,-1759.1498972168374,10498.767105385748,57.92192061569988,1149.8038363950502,10568.35,11451.167144147204,9685.532855852798,16.706811264714023,0.3519795397423645,0.0,0.0,10575.933333333332,11294.033333333333,9857.833333333332,13.57988893021263,0.3127465998236093,0.0,0.0,9556.0,11379.0,10467.5,17.249617963068975,0.4119583104772353,635.3504869446203,7.8848633527193615,80.21183907527484,77.83224279693968,2.379596278335157,10502.916666666666,10629.807692307691,10611.035003544464,10530.82316446919,0.9280906439308952,0.915077406327126,0.0130132376037693,0.0912691821057099,24.79808143037033,-568.3500000000004,5.622077394865644,10.188892439361082,-4.566815044495438,10614.5,10439.5,10527.0,10000.0,87.51102051775828,20.554513696464163,16.198486942575833,16.23355069044545,-27.32302250010293,9755.25,9520.5,88.0,60.0,28.0,9905.78904326243,10977.8599977472,0.0,0.0,46.71694037912603,0.3667084810677031,0.554986413371371,0.7238615026631431,5.054925882298198,59.416044011495295,41.19583104772353,59.42585481806545,-58.80416895227647,240.2764705882364,3.0700000000000003,0.7616863166585891,0.7399627831737512,0.0217235334848379,-19.81272825913151,-17.071344407141822,-2.7413838519896885,10315.386193864504,-3.807746150256652,-3.882135287088495,-9.468599033816428,-3.807746150256648,10396.0,1,0.383450506896145,1.3706506881385394,-0.0,-0.1086607428000263,1.8675741447402456,0.8803110730548127,1.778783958602844,0.6849278821902942,0.4398742378027123,1.1203633610900852
2023-04-12,10206.0,10500.0,10201.0,10396.0,10396.0,19833,3699837.140322709,5739668,0.1643774105229221,1827861.9846113003,-111561538.8493924,83147529.81203593,-1119.6459632538192,10525.938885785868,59.568822825326045,1159.7322871022548,10528.15,11364.240013096804,9692.059986903196,15.882942646083196,0.4209714277589995,0.0,0.0,10632.466666666667,11345.666666666668,9919.266666666666,13.415513490127736,0.3342213497850064,0.0,0.0,9556.0,11379.0,10467.5,17.315482777126086,0.4607789358200768,601.7154382501583,7.804825181629545,57.11643190945506,73.68908061944276,-16.572648709987703,10535.916666666666,10637.346153846154,10577.952695306854,10520.8362633974,0.9924321806962394,0.9203632553265804,0.0720689253696589,0.0865248921987847,24.32144287813357,-778.1499999999996,6.420362066418959,8.062695153155559,-1.6423330867366,10747.0,10439.5,10593.25,10000.0,68.18667680600589,19.094056613764888,15.626618053317513,15.66044391603042,-25.84391574048319,9755.25,9626.0,84.0,56.00000000000001,28.0,9964.717481531932,10977.8599977472,0.0,0.0,48.116811544256045,0.4190578234700109,0.4597211189537853,0.5935970395579865,3.588233307473284,61.55263062786919,46.07789358200768,50.28341561528615,-53.92210641799232,197.9205882352944,3.96,0.5428887065581132,0.7005479678506237,-0.1576592612925105,-21.961018384722497,-18.04927920265796,-3.9117391820645366,10317.734163347464,0.8634908314737455,0.8597840724588579,-8.686868686868687,0.8634908314737544,10421.0,2,0.383450506896145,1.104557384213564,0.7808219178082254,0.9789728194266588,2.6666648762565046,-0.5370036109999035,3.3047346679377227,2.040813942856076,1.0219017663643657,1.3774517143284868
2023-04-13,10200.0,10500.0,10150.0,10421.0,10421.0,15554,3708369.620322709,5755222,0.1519706383188254,1622288.843952543,-57380738.07380738,84835452.64784563,208.6599457635582,10532.720576335623,58.71700719893029,1162.5211777503462,10489.8,11269.786820401609,9709.813179598392,14.871338260054673,0.4558966906873024,0.0,0.0,10609.866666666669,11223.166666666668,9996.566666666668,11.560936989468926,0.3460242404478496,0.0,0.0,9556.0,11379.0,10467.5,17.378787012145132,0.4744925946242457,576.5438944251425,7.566874789439593,40.36514217088734,67.02429292973169,-26.659150758844348,10591.833333333334,10622.692307692309,10553.806126798108,10513.44098462722,0.9926182237600922,0.9176470588235294,0.0749711649365628,0.0787445437311459,24.012792222699485,-640.7999999999993,3.591472657166272,6.2449493976921895,-2.653476740525918,10747.0,10467.5,10607.25,10000.0,44.96623828920632,17.882806218820647,14.960795874703816,15.614042924669874,-21.64720839552989,9880.25,9751.0,80.0,52.0,28.0,10021.288782270654,10977.8599977472,0.0,0.0,48.525904799975386,0.4343562048150811,0.4067075031175982,0.4738050118142515,2.560291036496856,62.4283185014036,47.44925946242458,44.90766136405191,-52.55074053757542,80.52058823529296,6.8820512820512825,0.3839384482198487,0.6372260639244687,-0.2532876157046199,-24.71282493629795,-19.38198834938596,-5.330836586911989,10319.70924395902,0.2404771065794619,0.240188423104648,-8.467281510759772,0.2404771065794477,10757.0,3,0.383450506896145,-0.565080172029468,-0.7068098409677788,1.1490100065030049,-1.4610390273909104,2.1427400844041102,-0.2460781298062073,0.3333356771210987,-0.433524679009551,-0.1919952739624904
2023-04-14,10100.0,10757.0,10140.0,10757.0,10757.0,8705,3717074.620322709,5763927,0.1618663024561443,1808373.2948164656,875353245.261344,150596846.62278605,318.0755297216135,10544.554451008624,60.776892349932346,1200.0038680606924,10478.8,11236.89091803042,9720.70908196958,14.469040692262867,0.6834872265207886,0.0,0.0,10595.133333333331,11170.233333333334,10020.033333333333,10.85592756422761,0.6407291485538747,0.0,0.0,9556.0,11379.0,10467.5,17.39703019429706,0.6588041689522764,580.5895049826283,7.13082391083796,53.58432950196948,64.33630024417924,-10.751970742209764,10667.5,10615.884615384615,10585.06672267532,10531.482393173352,0.9919010616175988,0.8882565393455182,0.1036445222720805,0.0753839659070335,23.905942344215685,221.2000000000008,4.265005405574345,5.313529567027847,-1.0485241614535017,10747.0,10467.5,10607.25,10000.0,28.47829743557422,17.17700631816561,16.958359381529338,14.44554238782558,28.60339152199994,9880.25,9751.0,76.0,48.0,28.0,10075.597230979827,10977.8599977472,0.0,0.0,53.79862270348583,0.6315338607288743,0.494982629671322,0.4538037505809018,3.3312032851012265,65.40711944095507,65.88041689522764,53.13585664655329,-34.11958310477235,-14.526470588236409,9.219210072088536,0.5088013966267803,0.611541130464931,-0.1027397338381507,-28.79658004392552,-21.26490668829388,-7.531673355631646,10322.394244702176,3.224258708377325,3.1733704439577792,-5.5160298638559535,3.22425870837732,10793.0,4,0.383450506896145,-0.1515462742358408,1.3963039014373777,0.8164705464124893,0.4942367254297153,8.490252366321187,0.9867406722170812,0.3322282418615145,-0.0,0.6658774785439476
2023-04-17,10505.0,10793.0,10205.0,10793.0,10793.0,23359,3740433.620322709,5787286,0.2015753792536034,1670166.2526998278,127120167.81540304,206267426.34766003,358.8463045560646,10573.620139838657,64.85586775491117,1200.0038680606924,10476.45,11230.327304340835,9722.572695659164,14.39184655758079,0.7099479571657747,0.0,0.0,10605.633333333331,11166.033333333333,10045.233333333334,10.567968595306262,0.6671722579110162,0.0,0.0,9556.0,11379.0,10467.5,17.400932567806844,0.6785518376302797,581.3305544843655,6.359802693444648,66.20238989524478,64.70951817439236,1.4928717208524205,10675.25,10611.76923076923,10617.056457648348,10550.854067753104,1.04342204503825,0.8807240599073376,0.1626979851309125,0.0756422449796947,23.92588772028635,220.54999999999927,8.350854122815427,5.322589950534619,3.0282641722808084,10747.0,10467.5,10607.25,10000.0,20.045292478077023,16.618566569884898,16.185467633508697,13.415186829954187,44.08425436890786,9904.75,9775.5,72.0,44.0,28.0,10127.733341740635,10977.8599977472,0.0,0.0,54.33831430814267,0.6159710604054706,0.5606203753164752,0.4874368360351318,4.109285691265397,64.99051079058594,67.02307259425999,60.11758298397072,-32.976927405740014,-61.235294117646845,0.8691588785046729,0.6274600091151025,0.6147249061949653,0.0127351029201371,-28.12256665278689,-22.63643868119248,-5.486127971594414,10333.523214803865,0.3346657990145996,0.3341070393341638,-5.199824330259117,0.3346657990146013,10821.0,0,0.383450506896145,1.5746565912005224,1.2555690562981,2.253523496622549,4.098358896482907,-2.71010670573854,-0.7633587786259568,0.6622481594652072,0.4354122987802071,0.4409819197412901
2023-04-18,10594.0,11000.0,10342.0,10821.0,10821.0,22418,3750654.5929670855,5809704,0.3482675350892064,1521243.0737427096,504844321.5273441,238300044.65688187,136.33302001516776,10618.853342846403,65.23300886968222,1203.1170069753314,10494.95,11263.439030500898,9726.460969499103,14.644929809115764,0.7121370553509927,0.0,0.0,10625.733333333334,11193.933333333332,10057.533333333333,10.694791261465872,0.6718291681332871,0.0,0.0,9556.0,11379.0,10467.5,17.370259029342684,0.693911135490949,588.997499035929,5.609212920624879,77.56750969174027,67.28111647786194,10.286393213878329,10685.583333333334,10602.923076923076,10648.43238724091,10570.86487754917,1.0515066207903243,0.8648733187363153,0.1866333020540089,0.0786773765557017,24.07753008335256,-55.95000000000073,14.516114003316329,6.437122466897972,8.078991536418354,10759.5,10467.5,10613.5,10000.0,16.361145956561487,16.64196785429362,17.394427847976214,12.353319656005432,71.45842124468166,9930.75,9801.5,68.0,40.0,28.0,10140.0,10977.8599977472,0.0,0.0,54.78075419088015,0.476167754637784,0.5745575585907094,0.5433868545261689,4.868188891695669,69.3198351380644,63.50555918901242,65.46968289283333,-36.49444081098758,-17.25882352941335,1.1592035150042068,0.7337858405179437,0.6385370930595611,0.0952487474583826,-27.61991092366921,-23.633133129687824,-3.986777793981382,10341.548064904817,0.2594274066524571,0.2590914746301465,-4.953886693017129,0.2594274066524633,10893.0,1,0.383450506896145,0.0560302901120763,1.2533333333333303,1.1363673761814257,-0.3149544732702196,0.5320813406282952,0.6153846153846132,-0.65789128652888,-0.433524679009551,0.2634274842675239
2023-04-19,10745.0,10893.0,10500.0,10893.0,10893.0,17320,3767974.5929670855,5827024,0.3454812488591203,1482071.2060651798,57860854.5034642,154160125.88744617,173.401019888056,10634.472866694774,58.82918757407669,1211.12222132726,10514.25,11302.123816039226,9726.376183960774,14.986781102584128,0.7403620937068577,0.0,0.0,10638.833333333332,11157.833333333332,10119.833333333332,9.75670891231808,0.7448619139370596,0.0,0.0,9556.0,11379.0,10467.5,17.338374111325106,0.7334064728469556,569.397749132336,5.57444512751432,91.33143534777992,72.09118025184554,19.240255095934373,10723.416666666666,10594.153846153846,10686.058173819232,10594.726738471452,1.046907574704656,1.007065091498726,0.03984248320593,0.0846176014005195,24.15325980015197,65.75,19.9030915352323,8.210937477937541,11.692154057294758,10617.5,10467.5,10542.5,10000.0,16.52427501886671,16.663697618387427,16.55173679714497,11.75485030632891,73.86478855663174,10017.75,9888.5,64.0,36.0,28.0,10189.56,10977.8599977472,0.0,0.0,55.96239417079269,0.5459435293716998,0.5460274481383179,0.5604017940151675,5.83085050653559,73.14559012436318,61.550632911392405,64.02642156488827,-38.4493670886076,40.294117647059466,4.349075581952294,0.8620461631741594,0.6832389070824808,0.1788072560916785,-28.498110508104563,-24.60612860537117,-3.891981902733388,10346.708809488811,0.6653728860548824,0.6631690510797483,-4.321475625823457,0.6653728860548966,10540.0,2,0.383450506896145,0.0373326091721679,0.7637608638398774,-0.2723861750487089,-0.789893813992677,-0.0622711681192669,0.0917431192660558,-0.3311281406614768,-0.7256871646336691,-0.0291928185666279
2023-04-20,10800.0,11000.0,10535.0,10540.0,10540.0,43283,3725622.410171387,5783741,0.2073871764071408,-912353.1090869884,76277060.27770719,89985940.50266917,-1287.3920438778796,10638.035972642674,49.94445414952672,1211.12222132726,10532.8,11304.591318945875,9761.008681054123,14.655007575305254,0.5046644732994889,0.0,0.0,10604.4,11072.5,10136.3,8.828410848327117,0.4312112796411028,0.0,0.0,9556.0,11379.0,10467.5,17.30783837156312,0.5397696105320899,558.9579742191024,5.749566272651703,72.9147795472636,72.25590011092916,0.6588794363344448,10720.083333333334,10568.76923076923,10663.587685539347,10590.672905992084,1.011111111111111,0.994320987654321,0.01679012345679,0.0855088858373437,24.2024807663656,245.2000000000008,15.694526570706346,9.334097275142804,6.3604292955635415,10570.0,10467.5,10518.75,10189.5,10.19238246228448,16.967349549280637,16.927275908534618,11.0714016025272,53.08685424268783,10112.5,9888.5,60.0,32.0,28.0,10237.1376,10977.8599977472,0.0,0.0,49.177333561641575,0.1452860798369165,0.3891324546154666,0.503239153781498,4.728448916701428,71.03510129277748,33.62341772151899,52.89320327397459,-66.37658227848101,98.29411764705948,-0.3780718336483932,0.6884810832559018,0.684287342317165,0.0041937409387368,-21.46422902177828,-23.9777486886526,2.51351966687432,10364.79231844513,-3.24061323785918,-3.29428379870933,-7.422046552481332,-3.240613237859179,10400.0,3,0.383450506896145,-0.4291833166983565,0.4051228437009939,-0.1365686185842491,0.9554193753346708,1.4018734437026126,0.458295142071492,0.6644564837230149,-0.7309989463765874,0.0292013432617892
2023-04-21,10666.0,10765.0,10312.0,10400.0,10400.0,12378,3718053.522754168,5771363,0.1920786674427245,-1029576.95064599,-838075618.0319922,60286232.82273764,-1567.0482899816764,10645.9713427083,52.61510794381878,1195.0352088997631,10552.8,11288.200462333429,9817.399537666572,13.93754192884216,0.3961110253349825,0.0,0.0,10563.9,11037.9,10089.9,8.973958481242724,0.3271097046413506,0.0,0.0,9556.0,11379.0,10467.5,17.27503600940035,0.4629731212287438,548.3621767971922,5.8749958476090045,46.48674688820029,67.10206946638338,-20.615322578183097,10688.583333333334,10538.46153846154,10623.03573391791,10576.54898702971,0.9892555640828856,0.9841391660271168,0.0051163980557686,0.0802202660158405,24.2384912244918,771.2000000000007,13.386778194487436,10.194475772287005,3.1923024222004344,10570.0,10467.5,10518.75,10189.5,5.09619123114224,16.41275679876219,15.954100603135808,13.265047490073636,-2.511861568518001,10198.5,9899.0,56.00000000000001,28.000000000000004,28.000000000000004,10282.812096,10977.8599977472,0.0,0.0,46.75611562288802,0.0023132959533791,0.2311809683873316,0.388780290380372,3.092707332840882,67.19417001348317,22.54746835443038,39.24050632911391,-77.45253164556962,100.48529411764684,-3.5071441825941734,0.4395266068847993,0.6353351952306919,-0.1958085883458926,-24.44762034715721,-24.071723020353524,-0.3758973268036882,10366.881110961793,-1.3282732447817858,-1.337173696588856,-8.651734738691264,-1.3282732447817835,10800.0,4,0.383450506896145,-0.1499274369070491,0.5857087075361136,-0.7521368517011524,-1.4195662519848185,-1.7818749900529696,-0.6690997566909971,-0.9901059027181844,0.2945499082753144,-0.0
2023-04-24,10206.0,10897.0,10206.0,10800.0,10800.0,11606,3726401.108861259,5782969,0.2014464806283701,-219294.5291251344,77399620.88574876,69089445.14851768,281.9709531455262,10659.405165082046,49.14760761977249,1240.9981015497544,10592.8,11289.59110212475,9896.008897875248,13.155938035736558,0.6486815771385269,0.0,0.0,10555.766666666666,11062.066666666666,10049.466666666667,9.592860774363446,0.7411942853380742,0.0,0.0,9556.0,11379.0,10467.5,17.20980288497848,0.6823916620954471,562.625959117473,5.8254227672087415,57.16009170644793,65.1136739143963,-7.953582207948372,10644.916666666666,10531.653846153846,10650.261005622846,10593.100913916398,0.9698574851809812,0.9543448101904402,0.015512674990541,0.078298657104121,24.385610645476334,303.2000000000007,16.279828612992368,11.378670352078862,4.9011582609135065,10570.0,10467.5,10518.75,10189.5,2.54809561557112,16.274933060847918,16.225806928677123,12.120366939299211,31.70169791074952,10248.0,9899.0,52.0,24.0,28.0,10282.812096,11379.0,0.0,1.0,53.760902042704,0.4159455423203698,0.1878483060368883,0.2693872430132288,3.7599380462999257,68.93201398795811,54.19303797468354,36.78797468354429,-45.80696202531646,102.11764705882342,-4.627340162486754,0.5395973489816888,0.6161876259808914,-0.0765902769992026,-27.15642659872617,-24.68866373602805,-2.467762862698116,10370.518397728762,3.846153846153855,3.7740327982847433,-5.138339920948621,3.84615384615384,10350.0,0,0.383450506896145,0.4316804468811455,0.6211180124223574,-0.4133681416247157,1.1200063165671708,-0.3127921435717269,0.2143294549908176,0.3333356771210987,0.8810616780087486,0.8611881477156658
2023-04-25,10545.0,10782.0,10200.0,10350.0,10350.0,4936,3724009.438758167,5778033,0.1992759644699439,-505281.02496440086,-713350891.4100486,5725350.255716026,240.7179487179488,10659.115102661392,42.51173321369249,1189.2898473185146,10622.8,11215.797335575997,10029.802664424004,11.16461451926038,0.2699821030940884,0.0,0.0,10561.633333333337,11071.233333333334,10052.033333333336,9.650022565954115,0.2923534798534788,0.0,0.0,9602.0,11379.0,10490.5,16.728169597469595,0.4209341586944288,566.3633632057257,6.243807360837435,28.9735659463131,57.88565232077967,-28.91208637446657,10599.416666666666,10512.807692307691,10604.067004757791,10575.093438811478,0.9767137624280482,0.9941130298273156,-0.0173992673992673,0.070210614916154,24.55022020113569,92.20000000000071,17.249526716589095,12.581910868764432,4.667615847824663,10570.0,10467.5,10518.75,10189.5,1.27404780778556,16.12374157377005,15.01426755756514,11.290037672631954,-48.61861949615066,10248.0,9899.0,48.0,20.0,28.0,10282.812096,11355.54,0.0,0.0,46.36997032438065,0.0,0.1394196127579161,0.186149629060712,1.9335845136492404,60.6359748264905,16.949152542372882,31.229886290495585,-83.05084745762711,58.294117647059466,-5.011013215859031,0.2739792902441664,0.5477459588335464,-0.2737666685893799,-31.677538211699662,-26.08643863116238,-5.591099580537282,10370.39375937989,-4.166666666666663,-4.255961441879741,-9.090909090909092,-4.166666666666671,10700.0,1,0.383450506896145,0.2429526203419953,-0.7587448559670804,-0.4150767798976318,3.322779439555248,0.3137736027497197,-0.2138710663000296,0.6644564837230149,0.8810616780087486,0.1157742402315449
